image_path,label
huimin/images/laksa_320.jpg,laksa
huimin/images/charkwayteo_1438.jpg,charkwayteo
huimin/images/laksa_446.jpg,laksa
huimin/images/wantonnoodle_465.jpg,wantonnoodle
huimin/images/laksa_3.jpg,laksa
huimin/images/hokkienmee_724.jpg,hokkienmee
huimin/images/charkwayteo_1410.jpg,charkwayteo
huimin/images/charkwayteo_1404.jpg,charkwayteo
huimin/images/wantonnoodle_459.jpg,wantonnoodle
huimin/images/charkwayteo_1362.jpg,charkwayteo
huimin/images/chickenrice_1152.jpg,chickenrice
huimin/images/chickenrice_1620.jpg,chickenrice
huimin/images/prawnnoodle_548.jpg,prawnnoodle
huimin/images/prawnnoodle_1088.jpg,prawnnoodle
huimin/images/prawnnoodle_560.jpg,prawnnoodle
huimin/images/prawnnoodle_574.jpg,prawnnoodle
huimin/images/wantonnoodle_673.jpg,wantonnoodle
huimin/images/wantonnoodle_667.jpg,wantonnoodle
huimin/images/prawnnoodle_951.jpg,prawnnoodle
huimin/images/chickenrice_1387.jpg,chickenrice
huimin/images/prawnnoodle_789.jpg,prawnnoodle
huimin/images/prawnnoodle_979.jpg,prawnnoodle
huimin/images/charkwayteo_1160.jpg,charkwayteo
huimin/images/chickenrice_1436.jpg,chickenrice
huimin/images/chickenrice_1350.jpg,chickenrice
huimin/images/prawnnoodle_986.jpg,prawnnoodle
huimin/images/chickenrice_27.jpg,chickenrice
huimin/images/chickenrice_33.jpg,chickenrice
huimin/images/chickenrice_1344.jpg,chickenrice
huimin/images/prawnnoodle_992.jpg,prawnnoodle
huimin/images/chickenrice_1422.jpg,chickenrice
huimin/images/prawnnoodle_762.jpg,prawnnoodle
huimin/images/chickenrice_1378.jpg,chickenrice
huimin/images/wantonnoodle_698.jpg,wantonnoodle
huimin/images/laksa_76.jpg,laksa
huimin/images/prawnnoodle_760.jpg,prawnnoodle
huimin/images/chickenrice_1408.jpg,chickenrice
huimin/images/hokkienmee_281.jpg,hokkienmee
huimin/images/prawnnoodle_774.jpg,prawnnoodle
huimin/images/charkwayteo_1189.jpg,charkwayteo
huimin/images/chickenrice_25.jpg,chickenrice
huimin/images/prawnnoodle_984.jpg,prawnnoodle
huimin/images/chickenrice_1352.jpg,chickenrice
huimin/images/chickenrice_1434.jpg,chickenrice
huimin/images/chickenrice_1420.jpg,chickenrice
huimin/images/prawnnoodle_990.jpg,prawnnoodle
huimin/images/prawnnoodle_748.jpg,prawnnoodle
huimin/images/chickenrice_1346.jpg,chickenrice
huimin/images/chickenrice_31.jpg,chickenrice
huimin/images/hokkienmee_524.jpg,hokkienmee
huimin/images/hokkienmee_530.jpg,hokkienmee
huimin/images/charkwayteo_1162.jpg,charkwayteo
huimin/images/laksa_652.jpg,laksa
huimin/images/chickenrice_1391.jpg,chickenrice
huimin/images/wantonnoodle_671.jpg,wantonnoodle
huimin/images/prawnnoodle_947.jpg,prawnnoodle
huimin/images/hokkienmee_518.jpg,hokkienmee
huimin/images/laksa_646.jpg,laksa
huimin/images/wantonnoodle_665.jpg,wantonnoodle
huimin/images/prawnnoodle_953.jpg,prawnnoodle
huimin/images/prawnnoodle_562.jpg,prawnnoodle
huimin/images/chickenrice_1178.jpg,chickenrice
huimin/images/prawnnoodle_576.jpg,prawnnoodle
huimin/images/wantonnoodle_498.jpg,wantonnoodle
huimin/images/prawnnoodle_238.jpg,prawnnoodle
huimin/images/chickenrice_1150.jpg,chickenrice
huimin/images/laksa_493.jpg,laksa
huimin/images/charkwayteo_1412.jpg,charkwayteo
huimin/images/wantonnoodle_329.jpg,wantonnoodle
huimin/images/hokkienmee_726.jpg,hokkienmee
huimin/images/charkwayteo_1374.jpg,charkwayteo
huimin/images/laksa_1.jpg,laksa
huimin/images/hokkienmee_732.jpg,hokkienmee
huimin/images/laksa_478.jpg,laksa
huimin/images/charkwayteo_1406.jpg,charkwayteo
huimin/images/wantonnoodle_315.jpg,wantonnoodle
huimin/images/charkwayteo_1348.jpg,charkwayteo
huimin/images/wantonnoodle_473.jpg,wantonnoodle
huimin/images/chickenrice_1193.jpg,chickenrice
huimin/images/prawnnoodle_1075.jpg,prawnnoodle
huimin/images/wantonnoodle_467.jpg,wantonnoodle
huimin/images/chickenrice_1187.jpg,chickenrice
huimin/images/prawnnoodle_1061.jpg,prawnnoodle
huimin/images/wantonnoodle_301.jpg,wantonnoodle
huimin/images/prawnnoodle_370.jpg,prawnnoodle
huimin/images/charkwayteo_959.jpg,charkwayteo
huimin/images/chickenrice_1018.jpg,chickenrice
huimin/images/prawnnoodle_402.jpg,prawnnoodle
huimin/images/prawnnoodle_364.jpg,prawnnoodle
huimin/images/charkwayteo_965.jpg,charkwayteo
huimin/images/hokkienmee_59.jpg,hokkienmee
huimin/images/prawnnoodle_358.jpg,prawnnoodle
huimin/images/charkwayteo_1566.jpg,charkwayteo
huimin/images/wantonnoodle_21.jpg,wantonnoodle
huimin/images/hokkienmee_652.jpg,hokkienmee
huimin/images/charkwayteo_1200.jpg,charkwayteo
huimin/images/wantonnoodle_3.jpg,wantonnoodle
huimin/images/charkwayteo_1214.jpg,charkwayteo
huimin/images/charkwayteo_1572.jpg,charkwayteo
huimin/images/wantonnoodle_507.jpg,wantonnoodle
huimin/images/laksa_530.jpg,laksa
huimin/images/charkwayteo_1228.jpg,charkwayteo
huimin/images/prawnnoodle_614.jpg,prawnnoodle
huimin/images/hokkienmee_493.jpg,hokkienmee
huimin/images/prawnnoodle_172.jpg,prawnnoodle
huimin/images/prawnnoodle_166.jpg,prawnnoodle
huimin/images/chickenrice_1568.jpg,chickenrice
huimin/images/prawnnoodle_600.jpg,prawnnoodle
huimin/images/chickenrice_1540.jpg,chickenrice
huimin/images/chickenrice_111.jpg,chickenrice
huimin/images/chickenrice_105.jpg,chickenrice
huimin/images/hokkienmee_450.jpg,hokkienmee
huimin/images/wantonnoodle_739.jpg,wantonnoodle
huimin/images/charkwayteo_1016.jpg,charkwayteo
huimin/images/wantonnoodle_705.jpg,wantonnoodle
huimin/images/prawnnoodle_833.jpg,prawnnoodle
huimin/images/chickenrice_1583.jpg,chickenrice
huimin/images/prawnnoodle_199.jpg,prawnnoodle
huimin/images/hokkienmee_478.jpg,hokkienmee
huimin/images/prawnnoodle_826.jpg,prawnnoodle
huimin/images/wantonnoodle_710.jpg,wantonnoodle
huimin/images/prawnnoodle_832.jpg,prawnnoodle
huimin/images/wantonnoodle_704.jpg,wantonnoodle
huimin/images/hokkienmee_445.jpg,hokkienmee
huimin/images/wantonnoodle_738.jpg,wantonnoodle
huimin/images/hokkienmee_337.jpg,hokkienmee
huimin/images/chickenrice_104.jpg,chickenrice
huimin/images/chickenrice_1227.jpg,chickenrice
huimin/images/chickenrice_110.jpg,chickenrice
huimin/images/chickenrice_1541.jpg,chickenrice
huimin/images/chickenrice_138.jpg,chickenrice
huimin/images/chickenrice_1569.jpg,chickenrice
huimin/images/laksa_531.jpg,laksa
huimin/images/wantonnoodle_506.jpg,wantonnoodle
huimin/images/charkwayteo_1215.jpg,charkwayteo
huimin/images/wantonnoodle_248.jpg,wantonnoodle
huimin/images/wantonnoodle_2.jpg,wantonnoodle
huimin/images/charkwayteo_1201.jpg,charkwayteo
huimin/images/hokkienmee_653.jpg,hokkienmee
huimin/images/charkwayteo_964.jpg,charkwayteo
huimin/images/prawnnoodle_403.jpg,prawnnoodle
huimin/images/prawnnoodle_371.jpg,prawnnoodle
huimin/images/chickenrice_1019.jpg,chickenrice
huimin/images/hokkienmee_690.jpg,hokkienmee
huimin/images/hokkienmee_70.jpg,hokkienmee
huimin/images/prawnnoodle_1060.jpg,prawnnoodle
huimin/images/laksa_323.jpg,laksa
huimin/images/prawnnoodle_1074.jpg,prawnnoodle
huimin/images/wantonnoodle_472.jpg,wantonnoodle
huimin/images/laksa_479.jpg,laksa
huimin/images/hokkienmee_733.jpg,hokkienmee
huimin/images/charkwayteo_1361.jpg,charkwayteo
huimin/images/charkwayteo_1375.jpg,charkwayteo
huimin/images/prawnnoodle_1048.jpg,prawnnoodle
huimin/images/hokkienmee_727.jpg,hokkienmee
huimin/images/chickenrice_1145.jpg,chickenrice
huimin/images/prawnnoodle_239.jpg,prawnnoodle
huimin/images/laksa_492.jpg,laksa
huimin/images/chickenrice_1151.jpg,chickenrice
huimin/images/prawnnoodle_211.jpg,prawnnoodle
huimin/images/prawnnoodle_563.jpg,prawnnoodle
huimin/images/wantonnoodle_102.jpg,wantonnoodle
huimin/images/prawnnoodle_952.jpg,prawnnoodle
huimin/images/chickenrice_1384.jpg,chickenrice
huimin/images/prawnnoodle_946.jpg,prawnnoodle
huimin/images/chickenrice_1390.jpg,chickenrice
huimin/images/laksa_135.jpg,laksa
huimin/images/wantonnoodle_658.jpg,wantonnoodle
huimin/images/hokkienmee_525.jpg,hokkienmee
huimin/images/hokkienmee_243.jpg,hokkienmee
huimin/images/laksa_49.jpg,laksa
huimin/images/chickenrice_30.jpg,chickenrice
huimin/images/prawnnoodle_749.jpg,prawnnoodle
huimin/images/prawnnoodle_991.jpg,prawnnoodle
huimin/images/prawnnoodle_985.jpg,prawnnoodle
huimin/images/prawnnoodle_761.jpg,prawnnoodle
huimin/images/hokkienmee_280.jpg,hokkienmee
huimin/images/chickenrice_1409.jpg,chickenrice
huimin/images/laksa_78.jpg,laksa
huimin/images/chickenrice_1410.jpg,chickenrice
huimin/images/wantonnoodle_696.jpg,wantonnoodle
huimin/images/wantonnoodle_682.jpg,wantonnoodle
huimin/images/charkwayteo_1191.jpg,charkwayteo
huimin/images/prawnnoodle_988.jpg,prawnnoodle
huimin/images/chickenrice_29.jpg,chickenrice
huimin/images/chickenrice_1438.jpg,chickenrice
huimin/images/wantonnoodle_655.jpg,wantonnoodle
huimin/images/prawnnoodle_963.jpg,prawnnoodle
huimin/images/laksa_662.jpg,laksa
huimin/images/hokkienmee_528.jpg,hokkienmee
huimin/images/wantonnoodle_641.jpg,wantonnoodle
huimin/images/prawnnoodle_977.jpg,prawnnoodle
huimin/images/wantonnoodle_127.jpg,wantonnoodle
huimin/images/prawnnoodle_787.jpg,prawnnoodle
huimin/images/prawnnoodle_793.jpg,prawnnoodle
huimin/images/chickenrice_1174.jpg,chickenrice
huimin/images/wantonnoodle_494.jpg,wantonnoodle
huimin/images/prawnnoodle_546.jpg,prawnnoodle
huimin/images/chickenrice_1148.jpg,chickenrice
huimin/images/charkwayteo_1393.jpg,charkwayteo
huimin/images/prawnnoodle_220.jpg,prawnnoodle
huimin/images/prawnnoodle_234.jpg,prawnnoodle
huimin/images/wantonnoodle_457.jpg,wantonnoodle
huimin/images/prawnnoodle_1051.jpg,prawnnoodle
huimin/images/wantonnoodle_325.jpg,wantonnoodle
huimin/images/prawnnoodle_1045.jpg,prawnnoodle
huimin/images/hokkienmee_702.jpg,hokkienmee
huimin/images/prawnnoodle_585.jpg,prawnnoodle
huimin/images/laksa_448.jpg,laksa
huimin/images/charkwayteo_1436.jpg,charkwayteo
huimin/images/charkwayteo_1422.jpg,charkwayteo
huimin/images/wantonnoodle_319.jpg,wantonnoodle
huimin/images/prawnnoodle_591.jpg,prawnnoodle
huimin/images/charkwayteo_941.jpg,charkwayteo
huimin/images/wantonnoodle_286.jpg,wantonnoodle
huimin/images/wantonnoodle_292.jpg,wantonnoodle
huimin/images/charkwayteo_955.jpg,charkwayteo
huimin/images/prawnnoodle_432.jpg,prawnnoodle
huimin/images/prawnnoodle_354.jpg,prawnnoodle
huimin/images/prawnnoodle_340.jpg,prawnnoodle
huimin/images/prawnnoodle_426.jpg,prawnnoodle
huimin/images/charkwayteo_982.jpg,charkwayteo
huimin/images/charkwayteo_1218.jpg,charkwayteo
huimin/images/laksa_266.jpg,laksa
huimin/images/wantonnoodle_251.jpg,wantonnoodle
huimin/images/hokkienmee_676.jpg,hokkienmee
huimin/images/prawnnoodle_397.jpg,prawnnoodle
huimin/images/charkwayteo_1542.jpg,charkwayteo
huimin/images/charkwayteo_1556.jpg,charkwayteo
huimin/images/wantonnoodle_11.jpg,wantonnoodle
huimin/images/prawnnoodle_383.jpg,prawnnoodle
huimin/images/laksa_528.jpg,laksa
huimin/images/hokkienmee_82.jpg,hokkienmee
huimin/images/chickenrice_135.jpg,chickenrice
huimin/images/chickenrice_1564.jpg,chickenrice
huimin/images/chickenrice_1216.jpg,chickenrice
huimin/images/chickenrice_1570.jpg,chickenrice
huimin/images/chickenrice_121.jpg,chickenrice
huimin/images/chickenrice_1558.jpg,chickenrice
huimin/images/chickenrice_109.jpg,chickenrice
huimin/images/prawnnoodle_624.jpg,prawnnoodle
huimin/images/wantonnoodle_721.jpg,wantonnoodle
huimin/images/prawnnoodle_817.jpg,prawnnoodle
huimin/images/prawnnoodle_803.jpg,prawnnoodle
huimin/images/prawnnoodle_195.jpg,prawnnoodle
huimin/images/hokkienmee_312.jpg,hokkienmee
huimin/images/prawnnoodle_51.jpg,prawnnoodle
huimin/images/wantonnoodle_709.jpg,wantonnoodle
huimin/images/hokkienmee_460.jpg,hokkienmee
huimin/images/prawnnoodle_45.jpg,prawnnoodle
huimin/images/prawnnoodle_181.jpg,prawnnoodle
huimin/images/wantonnoodle_708.jpg,wantonnoodle
huimin/images/prawnnoodle_180.jpg,prawnnoodle
huimin/images/charkwayteo_1027.jpg,charkwayteo
huimin/images/prawnnoodle_50.jpg,prawnnoodle
huimin/images/hokkienmee_475.jpg,hokkienmee
huimin/images/prawnnoodle_78.jpg,prawnnoodle
huimin/images/prawnnoodle_802.jpg,prawnnoodle
huimin/images/wantonnoodle_734.jpg,wantonnoodle
huimin/images/hokkienmee_449.jpg,hokkienmee
huimin/images/prawnnoodle_816.jpg,prawnnoodle
huimin/images/wantonnoodle_720.jpg,wantonnoodle
huimin/images/chickenrice_108.jpg,chickenrice
huimin/images/chickenrice_1559.jpg,chickenrice
huimin/images/prawnnoodle_631.jpg,prawnnoodle
huimin/images/chickenrice_1217.jpg,chickenrice
huimin/images/prawnnoodle_619.jpg,prawnnoodle
huimin/images/chickenrice_120.jpg,chickenrice
huimin/images/chickenrice_134.jpg,chickenrice
huimin/images/prawnnoodle_382.jpg,prawnnoodle
huimin/images/hokkienmee_83.jpg,hokkienmee
huimin/images/hokkienmee_663.jpg,hokkienmee
huimin/images/laksa_529.jpg,laksa
huimin/images/charkwayteo_1225.jpg,charkwayteo
huimin/images/hokkienmee_111.jpg,hokkienmee
huimin/images/wantonnoodle_278.jpg,wantonnoodle
huimin/images/hokkienmee_139.jpg,hokkienmee
huimin/images/wantonnoodle_250.jpg,wantonnoodle
huimin/images/laksa_515.jpg,laksa
huimin/images/charkwayteo_997.jpg,charkwayteo
huimin/images/charkwayteo_1219.jpg,charkwayteo
huimin/images/charkwayteo_983.jpg,charkwayteo
huimin/images/wantonnoodle_244.jpg,wantonnoodle
huimin/images/wantonnoodle_38.jpg,wantonnoodle
huimin/images/prawnnoodle_427.jpg,prawnnoodle
huimin/images/chickenrice_1029.jpg,chickenrice
huimin/images/hokkienmee_54.jpg,hokkienmee
huimin/images/laksa_298.jpg,laksa
huimin/images/wantonnoodle_293.jpg,wantonnoodle
huimin/images/chickenrice_1015.jpg,chickenrice
huimin/images/chickenrice_1001.jpg,chickenrice
huimin/images/wantonnoodle_287.jpg,wantonnoodle
huimin/images/prawnnoodle_369.jpg,prawnnoodle
huimin/images/charkwayteo_1423.jpg,charkwayteo
huimin/images/prawnnoodle_590.jpg,prawnnoodle
huimin/images/prawnnoodle_1078.jpg,prawnnoodle
huimin/images/laksa_449.jpg,laksa
huimin/images/charkwayteo_1437.jpg,charkwayteo
huimin/images/wantonnoodle_324.jpg,wantonnoodle
huimin/images/laksa_461.jpg,laksa
huimin/images/prawnnoodle_1044.jpg,prawnnoodle
huimin/images/wantonnoodle_442.jpg,wantonnoodle
huimin/images/prawnnoodle_1050.jpg,prawnnoodle
huimin/images/wantonnoodle_456.jpg,wantonnoodle
huimin/images/wantonnoodle_330.jpg,wantonnoodle
huimin/images/charkwayteo_1392.jpg,charkwayteo
huimin/images/chickenrice_1149.jpg,chickenrice
huimin/images/prawnnoodle_547.jpg,prawnnoodle
huimin/images/chickenrice_1607.jpg,chickenrice
huimin/images/chickenrice_1161.jpg,chickenrice
huimin/images/chickenrice_1175.jpg,chickenrice
huimin/images/chickenrice_1613.jpg,chickenrice
huimin/images/hokkienmee_515.jpg,hokkienmee
huimin/images/prawnnoodle_792.jpg,prawnnoodle
huimin/images/charkwayteo_1147.jpg,charkwayteo
huimin/images/laksa_139.jpg,laksa
huimin/images/wantonnoodle_668.jpg,wantonnoodle
huimin/images/hokkienmee_501.jpg,hokkienmee
huimin/images/prawnnoodle_786.jpg,prawnnoodle
huimin/images/chickenrice_1388.jpg,chickenrice
huimin/images/prawnnoodle_976.jpg,prawnnoodle
huimin/images/wantonnoodle_640.jpg,wantonnoodle
huimin/images/hokkienmee_529.jpg,hokkienmee
huimin/images/wantonnoodle_132.jpg,wantonnoodle
huimin/images/wantonnoodle_654.jpg,wantonnoodle
huimin/images/prawnnoodle_751.jpg,prawnnoodle
huimin/images/chickenrice_1439.jpg,chickenrice
huimin/images/laksa_45.jpg,laksa
huimin/images/charkwayteo_1190.jpg,charkwayteo
huimin/images/wantonnoodle_683.jpg,wantonnoodle
huimin/images/prawnnoodle_779.jpg,prawnnoodle
huimin/images/chickenrice_1377.jpg,chickenrice
huimin/images/wantonnoodle_697.jpg,wantonnoodle
huimin/images/wantonnoodle_681.jpg,wantonnoodle
huimin/images/wantonnoodle_695.jpg,wantonnoodle
huimin/images/chickenrice_1375.jpg,chickenrice
huimin/images/prawnnoodle_753.jpg,prawnnoodle
huimin/images/chickenrice_1349.jpg,chickenrice
huimin/images/prawnnoodle_747.jpg,prawnnoodle
huimin/images/wantonnoodle_124.jpg,wantonnoodle
huimin/images/prawnnoodle_974.jpg,prawnnoodle
huimin/images/wantonnoodle_642.jpg,wantonnoodle
huimin/images/prawnnoodle_960.jpg,prawnnoodle
huimin/images/wantonnoodle_656.jpg,wantonnoodle
huimin/images/wantonnoodle_130.jpg,wantonnoodle
huimin/images/hokkienmee_259.jpg,hokkienmee
huimin/images/wantonnoodle_118.jpg,wantonnoodle
huimin/images/charkwayteo_1145.jpg,charkwayteo
huimin/images/prawnnoodle_790.jpg,prawnnoodle
huimin/images/hokkienmee_517.jpg,hokkienmee
huimin/images/prawnnoodle_948.jpg,prawnnoodle
huimin/images/prawnnoodle_784.jpg,prawnnoodle
huimin/images/wantonnoodle_483.jpg,wantonnoodle
huimin/images/chickenrice_1611.jpg,chickenrice
huimin/images/prawnnoodle_579.jpg,prawnnoodle
huimin/images/chickenrice_1177.jpg,chickenrice
huimin/images/wantonnoodle_497.jpg,wantonnoodle
huimin/images/prawnnoodle_551.jpg,prawnnoodle
huimin/images/prawnnoodle_223.jpg,prawnnoodle
huimin/images/prawnnoodle_545.jpg,prawnnoodle
huimin/images/wantonnoodle_440.jpg,wantonnoodle
huimin/images/hokkienmee_729.jpg,hokkienmee
huimin/images/prawnnoodle_1046.jpg,prawnnoodle
huimin/images/wantonnoodle_326.jpg,wantonnoodle
huimin/images/wantonnoodle_332.jpg,wantonnoodle
huimin/images/prawnnoodle_1052.jpg,prawnnoodle
huimin/images/hokkienmee_715.jpg,hokkienmee
huimin/images/prawnnoodle_592.jpg,prawnnoodle
huimin/images/charkwayteo_1347.jpg,charkwayteo
huimin/images/charkwayteo_1435.jpg,charkwayteo
huimin/images/charkwayteo_1353.jpg,charkwayteo
huimin/images/wantonnoodle_468.jpg,wantonnoodle
huimin/images/prawnnoodle_586.jpg,prawnnoodle
huimin/images/chickenrice_1188.jpg,chickenrice
huimin/images/prawnnoodle_419.jpg,prawnnoodle
huimin/images/charkwayteo_956.jpg,charkwayteo
huimin/images/wantonnoodle_291.jpg,wantonnoodle
huimin/images/charkwayteo_942.jpg,charkwayteo
huimin/images/prawnnoodle_425.jpg,prawnnoodle
huimin/images/charkwayteo_1582.jpg,charkwayteo
huimin/images/prawnnoodle_357.jpg,prawnnoodle
huimin/images/prawnnoodle_431.jpg,prawnnoodle
huimin/images/charkwayteo_995.jpg,charkwayteo
huimin/images/wantonnoodle_534.jpg,wantonnoodle
huimin/images/wantonnoodle_252.jpg,wantonnoodle
huimin/images/hokkienmee_81.jpg,hokkienmee
huimin/images/wantonnoodle_12.jpg,wantonnoodle
huimin/images/hokkienmee_107.jpg,hokkienmee
huimin/images/hokkienmee_113.jpg,hokkienmee
huimin/images/prawnnoodle_394.jpg,prawnnoodle
huimin/images/charkwayteo_1541.jpg,charkwayteo
huimin/images/charkwayteo_1227.jpg,charkwayteo
huimin/images/chickenrice_1573.jpg,chickenrice
huimin/images/chickenrice_136.jpg,chickenrice
huimin/images/prawnnoodle_141.jpg,prawnnoodle
huimin/images/prawnnoodle_627.jpg,prawnnoodle
huimin/images/prawnnoodle_800.jpg,prawnnoodle
huimin/images/charkwayteo_1019.jpg,charkwayteo
huimin/images/prawnnoodle_814.jpg,prawnnoodle
huimin/images/wantonnoodle_722.jpg,wantonnoodle
huimin/images/charkwayteo_1031.jpg,charkwayteo
huimin/images/hokkienmee_463.jpg,hokkienmee
huimin/images/prawnnoodle_46.jpg,prawnnoodle
huimin/images/prawnnoodle_828.jpg,prawnnoodle
huimin/images/prawnnoodle_52.jpg,prawnnoodle
huimin/images/chickenrice_1598.jpg,chickenrice
huimin/images/prawnnoodle_196.jpg,prawnnoodle
huimin/images/hokkienmee_310.jpg,hokkienmee
huimin/images/prawnnoodle_197.jpg,prawnnoodle
huimin/images/hokkienmee_304.jpg,hokkienmee
huimin/images/hokkienmee_462.jpg,hokkienmee
huimin/images/wantonnoodle_723.jpg,wantonnoodle
huimin/images/prawnnoodle_815.jpg,prawnnoodle
huimin/images/hokkienmee_338.jpg,hokkienmee
huimin/images/wantonnoodle_737.jpg,wantonnoodle
huimin/images/prawnnoodle_801.jpg,prawnnoodle
huimin/images/prawnnoodle_632.jpg,prawnnoodle
huimin/images/prawnnoodle_626.jpg,prawnnoodle
huimin/images/hokkienmee_489.jpg,hokkienmee
huimin/images/chickenrice_1566.jpg,chickenrice
huimin/images/chickenrice_137.jpg,chickenrice
huimin/images/chickenrice_123.jpg,chickenrice
huimin/images/chickenrice_1572.jpg,chickenrice
huimin/images/charkwayteo_1540.jpg,charkwayteo
huimin/images/laksa_258.jpg,laksa
huimin/images/hokkienmee_674.jpg,hokkienmee
huimin/images/charkwayteo_1232.jpg,charkwayteo
huimin/images/wantonnoodle_13.jpg,wantonnoodle
huimin/images/charkwayteo_1554.jpg,charkwayteo
huimin/images/wantonnoodle_535.jpg,wantonnoodle
huimin/images/charkwayteo_994.jpg,charkwayteo
huimin/images/charkwayteo_1568.jpg,charkwayteo
huimin/images/laksa_270.jpg,laksa
huimin/images/prawnnoodle_356.jpg,prawnnoodle
huimin/images/hokkienmee_57.jpg,hokkienmee
huimin/images/prawnnoodle_424.jpg,prawnnoodle
huimin/images/charkwayteo_943.jpg,charkwayteo
huimin/images/charkwayteo_957.jpg,charkwayteo
huimin/images/prawnnoodle_418.jpg,prawnnoodle
huimin/images/wantonnoodle_290.jpg,wantonnoodle
huimin/images/chickenrice_1189.jpg,chickenrice
huimin/images/hokkienmee_700.jpg,hokkienmee
huimin/images/wantonnoodle_469.jpg,wantonnoodle
huimin/images/charkwayteo_1352.jpg,charkwayteo
huimin/images/prawnnoodle_593.jpg,prawnnoodle
huimin/images/hokkienmee_714.jpg,hokkienmee
huimin/images/wantonnoodle_333.jpg,wantonnoodle
huimin/images/prawnnoodle_1053.jpg,prawnnoodle
huimin/images/wantonnoodle_455.jpg,wantonnoodle
huimin/images/prawnnoodle_1047.jpg,prawnnoodle
huimin/images/hokkienmee_728.jpg,hokkienmee
huimin/images/laksa_304.jpg,laksa
huimin/images/prawnnoodle_222.jpg,prawnnoodle
huimin/images/prawnnoodle_544.jpg,prawnnoodle
huimin/images/prawnnoodle_550.jpg,prawnnoodle
huimin/images/prawnnoodle_236.jpg,prawnnoodle
huimin/images/chickenrice_1610.jpg,chickenrice
huimin/images/chickenrice_1176.jpg,chickenrice
huimin/images/prawnnoodle_578.jpg,prawnnoodle
huimin/images/wantonnoodle_482.jpg,wantonnoodle
huimin/images/hokkienmee_502.jpg,hokkienmee
huimin/images/prawnnoodle_785.jpg,prawnnoodle
huimin/images/hokkienmee_264.jpg,hokkienmee
huimin/images/wantonnoodle_119.jpg,wantonnoodle
huimin/images/prawnnoodle_791.jpg,prawnnoodle
huimin/images/wantonnoodle_657.jpg,wantonnoodle
huimin/images/prawnnoodle_961.jpg,prawnnoodle
huimin/images/hokkienmee_258.jpg,hokkienmee
huimin/images/wantonnoodle_131.jpg,wantonnoodle
huimin/images/wantonnoodle_643.jpg,wantonnoodle
huimin/images/prawnnoodle_975.jpg,prawnnoodle
huimin/images/prawnnoodle_746.jpg,prawnnoodle
huimin/images/chickenrice_1348.jpg,chickenrice
huimin/images/laksa_52.jpg,laksa
huimin/images/charkwayteo_1187.jpg,charkwayteo
huimin/images/chickenrice_1374.jpg,chickenrice
huimin/images/wantonnoodle_694.jpg,wantonnoodle
huimin/images/chickenrice_1412.jpg,chickenrice
huimin/images/chickenrice_1406.jpg,chickenrice
huimin/images/chickenrice_1360.jpg,chickenrice
huimin/images/wantonnoodle_680.jpg,wantonnoodle
huimin/images/chickenrice_1358.jpg,chickenrice
huimin/images/charkwayteo_1183.jpg,charkwayteo
huimin/images/laksa_42.jpg,laksa
huimin/images/prawnnoodle_742.jpg,prawnnoodle
huimin/images/chickenrice_13.jpg,chickenrice
huimin/images/wantonnoodle_684.jpg,wantonnoodle
huimin/images/chickenrice_1364.jpg,chickenrice
huimin/images/chickenrice_1402.jpg,chickenrice
huimin/images/chickenrice_1416.jpg,chickenrice
huimin/images/wantonnoodle_690.jpg,wantonnoodle
huimin/images/chickenrice_1370.jpg,chickenrice
huimin/images/prawnnoodle_795.jpg,prawnnoodle
huimin/images/laksa_658.jpg,laksa
huimin/images/hokkienmee_512.jpg,hokkienmee
huimin/images/hokkienmee_260.jpg,hokkienmee
huimin/images/wantonnoodle_109.jpg,wantonnoodle
huimin/images/prawnnoodle_959.jpg,prawnnoodle
huimin/images/hokkienmee_506.jpg,hokkienmee
huimin/images/laksa_664.jpg,laksa
huimin/images/wantonnoodle_647.jpg,wantonnoodle
huimin/images/laksa_102.jpg,laksa
huimin/images/wantonnoodle_135.jpg,wantonnoodle
huimin/images/charkwayteo_1168.jpg,charkwayteo
huimin/images/prawnnoodle_232.jpg,prawnnoodle
huimin/images/charkwayteo_1381.jpg,charkwayteo
huimin/images/prawnnoodle_540.jpg,prawnnoodle
huimin/images/chickenrice_1628.jpg,chickenrice
huimin/images/prawnnoodle_1080.jpg,prawnnoodle
huimin/images/wantonnoodle_486.jpg,wantonnoodle
huimin/images/chickenrice_1614.jpg,chickenrice
huimin/images/charkwayteo_1424.jpg,charkwayteo
huimin/images/wantonnoodle_479.jpg,wantonnoodle
huimin/images/chickenrice_1199.jpg,chickenrice
huimin/images/charkwayteo_1342.jpg,charkwayteo
huimin/images/charkwayteo_1356.jpg,charkwayteo
huimin/images/prawnnoodle_583.jpg,prawnnoodle
huimin/images/charkwayteo_1430.jpg,charkwayteo
huimin/images/laksa_300.jpg,laksa
huimin/images/wantonnoodle_445.jpg,wantonnoodle
huimin/images/prawnnoodle_1043.jpg,prawnnoodle
huimin/images/wantonnoodle_451.jpg,wantonnoodle
huimin/images/prawnnoodle_1057.jpg,prawnnoodle
huimin/images/wantonnoodle_337.jpg,wantonnoodle
huimin/images/prawnnoodle_346.jpg,prawnnoodle
huimin/images/charkwayteo_1587.jpg,charkwayteo
huimin/images/wantonnoodle_294.jpg,wantonnoodle
huimin/images/charkwayteo_953.jpg,charkwayteo
